timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
3100,286.149,129.9,59.2154,25.3877,10.3995,4.16514,1.66756,0.605103,0.247855,0.114782,0.0602883,0.0347458,0.0217098,0.0144184,0.00993058,0.00781967,0.00569776,0.00447966,0.00370379,0.00291032,0.002387,0.0020026,0.0016933,0.00146942,0.00120433,0.00106476,0.000922224,0.000806181,0.000687014,0.000596051,0.000528101,0.000476944,0.000441735,0.000396545,0.000338376,0.000301706,0.000280423,0.000247351,0.000223994,0.000205587,0.000183606,0.000168382,0.000154031,0.000137889,0.000130514,0.000119555,0.000106879
3200,286.891,129.835,59.0376,25.3619,10.3881,4.1594,1.65866,0.604351,0.247918,0.115669,0.060463,0.034772,0.0216197,0.0144635,0.00996248,0.00782014,0.00569235,0.00447597,0.00368842,0.00290506,0.00238555,0.002005,0.00169244,0.00146643,0.00120507,0.00105961,0.0009219,0.000801257,0.000688321,0.000597029,0.000526755,0.000477486,0.000444144,0.000398494,0.000338022,0.000302315,0.000281186,0.000248012,0.000223837,0.000204752,0.000182925,0.000167325,0.000153598,0.000137366,0.000130474,0.000119788,0.000108415
3300,287.944,131.164,59.2401,25.4419,10.3768,4.15916,1.66841,0.605625,0.248375,0.116285,0.0604053,0.0346759,0.0215628,0.0144904,0.0099787,0.00778094,0.00569396,0.00447902,0.00367769,0.00290741,0.00237772,0.0019979,0.00169551,0.00146879,0.00119676,0.00105986,0.000924737,0.000799595,0.000689768,0.000595743,0.000525554,0.000477489,0.000444846,0.00040023,0.000338213,0.000304545,0.000281558,0.000247826,0.000223905,0.000204372,0.000183014,0.000165977,0.000153409,0.000137623,0.000129721,0.000119613,0.000108628
3400,289.334,132.435,59.063,25.3799,10.3519,4.17267,1.6661,0.608022,0.248397,0.11552,0.0606274,0.0346987,0.0214776,0.0146154,0.0100162,0.00778138,0.00569177,0.00446936,0.00367017,0.00291172,0.00238795,0.0020052,0.00168995,0.00146492,0.0012005,0.00106018,0.000918694,0.000794123,0.000690893,0.000596322,0.000523721,0.000477587,0.000444337,0.000399796,0.000338914,0.00030393,0.000281783,0.000247429,0.000223515,0.000205135,0.000182012,0.000165944,0.00015256,0.000137192,0.00012947,0.000119451,0.000109016
3500,289.767,133.263,58.8837,25.3035,10.3344,4.17758,1.66178,0.60731,0.249094,0.114585,0.0606901,0.0347232,0.0215327,0.0145547,0.0100473,0.00777035,0.00568352,0.00447211,0.00368229,0.00292116,0.0023928,0.00200742,0.00170089,0.00147139,0.00120033,0.00106188,0.000915752,0.000790754,0.00068902,0.000595416,0.000523406,0.000477637,0.000445048,0.000398614,0.000339195,0.00030313,0.000282838,0.000248069,0.000224068,0.000204716,0.000181589,0.000166338,0.000152965,0.000137396,0.000129944,0.000119044,0.000108768
3600,289.249,133.487,58.845,25.2931,10.3929,4.17672,1.65536,0.605593,0.248393,0.114793,0.0609681,0.0346974,0.0215117,0.0145564,0.00999286,0.00779939,0.00568077,0.00447247,0.0036872,0.00292241,0.00239935,0.0020033,0.00170433,0.00146812,0.00120017,0.00105919,0.00091453,0.000788593,0.000689741,0.00059914,0.000522179,0.000478615,0.00044303,0.000399208,0.000341229,0.000304219,0.000283667,0.000247844,0.000223551,0.000205462,0.000181316,0.000165579,0.000152611,0.000137383,0.000129451,0.000118394,0.000109174
3700,289.79,133.325,58.9558,25.2547,10.3729,4.17604,1.65395,0.605161,0.249415,0.11443,0.0610555,0.0346804,0.0216064,0.014596,0.00998451,0.00777734,0.00567153,0.00447532,0.00367257,0.00293786,0.00238998,0.00199667,0.00169592,0.00146487,0.00120555,0.0010571,0.000915274,0.000791814,0.000690684,0.000602075,0.000525067,0.000478139,0.000441095,0.000399639,0.000340489,0.000305701,0.000282999,0.000249525,0.000223126,0.000205333,0.000181793,0.000166073,0.000153414,0.00013663,0.000129179,0.000118361,0.000109397
3800,290.17,133.34,58.8866,25.3126,10.3987,4.18616,1.64993,0.607093,0.24847,0.114392,0.0612084,0.0345374,0.0216603,0.0145397,0.00994721,0.0077629,0.00566269,0.00448194,0.00367513,0.00294458,0.00239346,0.00200078,0.00169305,0.00146113,0.00120207,0.00105478,0.000917591,0.000793263,0.000691601,0.000602374,0.000526581,0.000478181,0.000439397,0.000398948,0.000341914,0.000304365,0.000283218,0.000250921,0.000223088,0.000205455,0.00018215,0.000166569,0.000152908,0.000136619,0.000129233,0.000118193,0.000109087
3900,289.134,133.196,58.688,25.3617,10.3789,4.20299,1.65291,0.608381,0.248167,0.114455,0.0613707,0.0345403,0.0217964,0.0146109,0.00997038,0.00777884,0.00566084,0.00448012,0.00366518,0.00293124,0.00239335,0.00200514,0.00169513,0.00146008,0.0012025,0.00105208,0.000918381,0.000793093,0.000691111,0.000602438,0.000529841,0.000478163,0.00043985,0.000399649,0.000340553,0.000305324,0.000283149,0.000251397,0.000222766,0.000205759,0.000182736,0.000167296,0.000152175,0.000136881,0.000128817,0.000118488,0.000109242
4000,288.187,132.535,58.6153,25.4367,10.3986,4.19724,1.65064,0.606826,0.247171,0.114246,0.061126,0.0344898,0.0218106,0.0145953,0.00995486,0.00775864,0.00566694,0.00448713,0.00367033,0.00293674,0.00239563,0.00200197,0.001693,0.00145282,0.00119905,0.00105807,0.000915406,0.000788105,0.00069228,0.000605377,0.00052986,0.000479177,0.000439932,0.000397251,0.000338996,0.00030514,0.000282255,0.000253075,0.00022325,0.00020597,0.00018382,0.000167249,0.000152093,0.000137139,0.000128553,0.00011829,0.00010966
