# Altitude_km Temperature_K Density_kg_m3 Pressure_Pa Pressure_Torr Orbital_Velocity_m_s Number_Density_per_m3 n_N2 n_O2 n_O n_He n_Ar n_N
2.530800e+02 1.327487e+03 1.291903e-10 4.922862e-05 3.692460e-07 7.753120e+03 2.685988e+15 9.270783e+14 1.762320e+13 3.123217e+15 6.015109e+12 6.200532e+11 8.904367e+13
2.535400e+02 1.328359e+03 1.281309e-10 4.885701e-05 3.664587e-07 7.752851e+03 2.663963e+15 9.167211e+14 1.739795e+13 3.102377e+15 6.002271e+12 6.103608e+11 8.856261e+13
2.540000e+02 1.329224e+03 1.270817e-10 4.848851e-05 3.636947e-07 7.752582e+03 2.642150e+15 9.064881e+14 1.717588e+13 3.081692e+15 5.989481e+12 6.008301e+11 8.808462e+13
2.544600e+02 1.330082e+03 1.260432e-10 4.812331e-05 3.609555e-07 7.752314e+03 2.620558e+15 8.963846e+14 1.695686e+13 3.061174e+15 5.976763e+12 5.914592e+11 8.760869e+13
2.549200e+02 1.330934e+03 1.250153e-10 4.776144e-05 3.582413e-07 7.752045e+03 2.599187e+15 8.864049e+14 1.674097e+13 3.040831e+15 5.964103e+12 5.822453e+11 8.713545e+13
2.553800e+02 1.331780e+03 1.239977e-10 4.740277e-05 3.555510e-07 7.751776e+03 2.578030e+15 8.765478e+14 1.652812e+13 3.020651e+15 5.951524e+12 5.731835e+11 8.666457e+13
2.558400e+02 1.332619e+03 1.229904e-10 4.704730e-05 3.528847e-07 7.751507e+03 2.557087e+15 8.668146e+14 1.631824e+13 3.000632e+15 5.938980e+12 5.642711e+11 8.619603e+13
2.563000e+02 1.333451e+03 1.219929e-10 4.669489e-05 3.502414e-07 7.751238e+03 2.536348e+15 8.571974e+14 1.611129e+13 2.980773e+15 5.926505e+12 5.555086e+11 8.573014e+13
2.567600e+02 1.334278e+03 1.210057e-10 4.634574e-05 3.476225e-07 7.750970e+03 2.515824e+15 8.477008e+14 1.590723e+13 2.961082e+15 5.914097e+12 5.468912e+11 8.526654e+13
2.572200e+02 1.335098e+03 1.200284e-10 4.599965e-05 3.450267e-07 7.750701e+03 2.495503e+15 8.383201e+14 1.570608e+13 2.941548e+15 5.901745e+12 5.384164e+11 8.480524e+13
2.576800e+02 1.335912e+03 1.190605e-10 4.565653e-05 3.424531e-07 7.750432e+03 2.475380e+15 8.290506e+14 1.550767e+13 2.922169e+15 5.889460e+12 5.300817e+11 8.434687e+13
2.581400e+02 1.336719e+03 1.181023e-10 4.531646e-05 3.399023e-07 7.750164e+03 2.455458e+15 8.198970e+14 1.531195e+13 2.902943e+15 5.877230e+12 5.218836e+11 8.389075e+13
2.586000e+02 1.337521e+03 1.171535e-10 4.497935e-05 3.373738e-07 7.749895e+03 2.435731e+15 8.108547e+14 1.511901e+13 2.883869e+15 5.865066e+12 5.138207e+11 8.343688e+13
2.590600e+02 1.338316e+03 1.162143e-10 4.464529e-05 3.348681e-07 7.749627e+03 2.416204e+15 8.019223e+14 1.492875e+13 2.864956e+15 5.852944e+12 5.058916e+11 8.298555e+13
2.595200e+02 1.339105e+03 1.152840e-10 4.431403e-05 3.323835e-07 7.749358e+03 2.396863e+15 7.930981e+14 1.474112e+13 2.846181e+15 5.840876e+12 4.980921e+11 8.253676e+13
2.599800e+02 1.339889e+03 1.143629e-10 4.398570e-05 3.299207e-07 7.749090e+03 2.377713e+15 7.843777e+14 1.455598e+13 2.827565e+15 5.828871e+12 4.904208e+11 8.209015e+13
2.604400e+02 1.340666e+03 1.134510e-10 4.366027e-05 3.274799e-07 7.748821e+03 2.358753e+15 7.757659e+14 1.437350e+13 2.809094e+15 5.816943e+12 4.828773e+11 8.164635e+13
2.609000e+02 1.341438e+03 1.125479e-10 4.333767e-05 3.250601e-07 7.748553e+03 2.339978e+15 7.672580e+14 1.419344e+13 2.790767e+15 5.805054e+12 4.754538e+11 8.120472e+13
2.613600e+02 1.342203e+03 1.116536e-10 4.301785e-05 3.226613e-07 7.748284e+03 2.321384e+15 7.588529e+14 1.401591e+13 2.772584e+15 5.793217e+12 4.681539e+11 8.076554e+13
2.618200e+02 1.342963e+03 1.107680e-10 4.270081e-05 3.202832e-07 7.748016e+03 2.302972e+15 7.505491e+14 1.384076e+13 2.754543e+15 5.781453e+12 4.609717e+11 8.032882e+13
2.622800e+02 1.343717e+03 1.098909e-10 4.238645e-05 3.179254e-07 7.747747e+03 2.284735e+15 7.423423e+14 1.366803e+13 2.736642e+15 5.769729e+12 4.539078e+11 7.989450e+13
2.627400e+02 1.344466e+03 1.090226e-10 4.207496e-05 3.155890e-07 7.747479e+03 2.266682e+15 7.342371e+14 1.349767e+13 2.718891e+15 5.758043e+12 4.469586e+11 7.946262e+13
2.632000e+02 1.345208e+03 1.081623e-10 4.176599e-05 3.132715e-07 7.747211e+03 2.248795e+15 7.262264e+14 1.332959e+13 2.701267e+15 5.746441e+12 4.401209e+11 7.903311e+13
2.636600e+02 1.345945e+03 1.073106e-10 4.145984e-05 3.109753e-07 7.746942e+03 2.231089e+15 7.183145e+14 1.316377e+13 2.683789e+15 5.734876e+12 4.333966e+11 7.860598e+13
2.641200e+02 1.346677e+03 1.064668e-10 4.115617e-05 3.086975e-07 7.746674e+03 2.213545e+15 7.104948e+14 1.300022e+13 2.666437e+15 5.723373e+12 4.267809e+11 7.818121e+13
2.645800e+02 1.347403e+03 1.056313e-10 4.085522e-05 3.064402e-07 7.746406e+03 2.196175e+15 7.027687e+14 1.283890e+13 2.649229e+15 5.711904e+12 4.202713e+11 7.775878e+13
2.650400e+02 1.348123e+03 1.048037e-10 4.055680e-05 3.042018e-07 7.746138e+03 2.178968e+15 6.951321e+14 1.267976e+13 2.632154e+15 5.700507e+12 4.138674e+11 7.733896e+13
2.655000e+02 1.348838e+03 1.039841e-10 4.026097e-05 3.019829e-07 7.745870e+03 2.161928e+15 6.875894e+14 1.252274e+13 2.615209e+15 5.689156e+12 4.075669e+11 7.692146e+13
2.659600e+02 1.349547e+03 1.031723e-10 3.996768e-05 2.997830e-07 7.745601e+03 2.145050e+15 6.801368e+14 1.236786e+13 2.598395e+15 5.677853e+12 4.013678e+11 7.650596e+13
2.664200e+02 1.350251e+03 1.023679e-10 3.967675e-05 2.976009e-07 7.745333e+03 2.128326e+15 6.727703e+14 1.221502e+13 2.581700e+15 5.666596e+12 3.952692e+11 7.609302e+13
2.668800e+02 1.350950e+03 1.015714e-10 3.938841e-05 2.954382e-07 7.745065e+03 2.111766e+15 6.654916e+14 1.206428e+13 2.565143e+15 5.655397e+12 3.892686e+11 7.568264e+13
2.673400e+02 1.351644e+03 1.007825e-10 3.910252e-05 2.932938e-07 7.744797e+03 2.095363e+15 6.582993e+14 1.191554e+13 2.548713e+15 5.644243e+12 3.833644e+11 7.527420e+13
2.678000e+02 1.352332e+03 1.000010e-10 3.881907e-05 2.911677e-07 7.744529e+03 2.079115e+15 6.511925e+14 1.176882e+13 2.532407e+15 5.633145e+12 3.775549e+11 7.486829e+13
2.682600e+02 1.353015e+03 9.922677e-11 3.853798e-05 2.890594e-07 7.744261e+03 2.063018e+15 6.441674e+14 1.162402e+13 2.516226e+15 5.622092e+12 3.718384e+11 7.446487e+13
2.687200e+02 1.353693e+03 9.845986e-11 3.825928e-05 2.869690e-07 7.743993e+03 2.047073e+15 6.372256e+14 1.148114e+13 2.500168e+15 5.611073e+12 3.662136e+11 7.406336e+13
2.691800e+02 1.354365e+03 9.770019e-11 3.798296e-05 2.848964e-07 7.743725e+03 2.031279e+15 6.303660e+14 1.134018e+13 2.484232e+15 5.600119e+12 3.606788e+11 7.366431e+13
2.696400e+02 1.355033e+03 9.694739e-11 3.770887e-05 2.828406e-07 7.743457e+03 2.015628e+15 6.235874e+14 1.120113e+13 2.468408e+15 5.589199e+12 3.552330e+11 7.326743e+13
2.701000e+02 1.355695e+03 9.620182e-11 3.743716e-05 2.808026e-07 7.743189e+03 2.000127e+15 6.168866e+14 1.106385e+13 2.452713e+15 5.578344e+12 3.498742e+11 7.287325e+13
2.705600e+02 1.356353e+03 9.546321e-11 3.716776e-05 2.787818e-07 7.742921e+03 1.984770e+15 6.102649e+14 1.092847e+13 2.437136e+15 5.567520e+12 3.445989e+11 7.248064e+13
2.710200e+02 1.357005e+03 9.473154e-11 3.690062e-05 2.767782e-07 7.742654e+03 1.969558e+15 6.037212e+14 1.079484e+13 2.421678e+15 5.556751e+12 3.394097e+11 7.209099e+13
2.714800e+02 1.357653e+03 9.400633e-11 3.663561e-05 2.747905e-07 7.742386e+03 1.954480e+15 5.972522e+14 1.066297e+13 2.406326e+15 5.546033e+12 3.343018e+11 7.170315e+13
2.719400e+02 1.358296e+03 9.328813e-11 3.637293e-05 2.728202e-07 7.742118e+03 1.939549e+15 5.908593e+14 1.053283e+13 2.391099e+15 5.535338e+12 3.292752e+11 7.131796e+13
2.724000e+02 1.358934e+03 9.257661e-11 3.611245e-05 2.708664e-07 7.741850e+03 1.924755e+15 5.845416e+14 1.040446e+13 2.375987e+15 5.524715e+12 3.243298e+11 7.093456e+13
2.728600e+02 1.359567e+03 9.187136e-11 3.585405e-05 2.689282e-07 7.741582e+03 1.910092e+15 5.782957e+14 1.027770e+13 2.360979e+15 5.514133e+12 3.194610e+11 7.055349e+13
2.733200e+02 1.360195e+03 9.117289e-11 3.559790e-05 2.670069e-07 7.741315e+03 1.895571e+15 5.721231e+14 1.015268e+13 2.346093e+15 5.503581e+12 3.146695e+11 7.017473e+13
2.737800e+02 1.360818e+03 9.048054e-11 3.534377e-05 2.651008e-07 7.741047e+03 1.881176e+15 5.660207e+14 1.002923e+13 2.331309e+15 5.493071e+12 3.099546e+11 6.979799e+13
2.742400e+02 1.361437e+03 8.979460e-11 3.509177e-05 2.632107e-07 7.740779e+03 1.866915e+15 5.599897e+14 9.907446e+12 2.316636e+15 5.482610e+12 3.053132e+11 6.942352e+13
2.747000e+02 1.362051e+03 8.911499e-11 3.484188e-05 2.613363e-07 7.740512e+03 1.852785e+15 5.540292e+14 9.787234e+12 2.302072e+15 5.472200e+12 3.007458e+11 6.905133e+13
2.751600e+02 1.362661e+03 8.844152e-11 3.459405e-05 2.594774e-07 7.740244e+03 1.838783e+15 5.481361e+14 9.668587e+12 2.287616e+15 5.461830e+12 2.962489e+11 6.868111e+13
2.756200e+02 1.363265e+03 8.777429e-11 3.434830e-05 2.576341e-07 7.739977e+03 1.824910e+15 5.423120e+14 9.551487e+12 2.273268e+15 5.451499e+12 2.918248e+11 6.831338e+13
2.760800e+02 1.363865e+03 8.711338e-11 3.410468e-05 2.558068e-07 7.739709e+03 1.811169e+15 5.365556e+14 9.435929e+12 2.259036e+15 5.441228e+12 2.874700e+11 6.794735e+13
2.765400e+02 1.364461e+03 8.645789e-11 3.386284e-05 2.539929e-07 7.739442e+03 1.797541e+15 5.308622e+14 9.321854e+12 2.244892e+15 5.430974e+12 2.831828e+11 6.758377e+13
2.770000e+02 1.365052e+03 8.580872e-11 3.362314e-05 2.521950e-07 7.739174e+03 1.784044e+15 5.252371e+14 9.209296e+12 2.230861e+15 5.420768e+12 2.789626e+11 6.722212e+13
2.774600e+02 1.365639e+03 8.516517e-11 3.338532e-05 2.504111e-07 7.738907e+03 1.770664e+15 5.196753e+14 9.098128e+12 2.216926e+15 5.410611e+12 2.748088e+11 6.686287e+13
2.779200e+02 1.366221e+03 8.452761e-11 3.314952e-05 2.486425e-07 7.738639e+03 1.757409e+15 5.141761e+14 8.988453e+12 2.203102e+15 5.400491e+12 2.707200e+11 6.650528e+13
2.783800e+02 1.366799e+03 8.389573e-11 3.291563e-05 2.468882e-07 7.738372e+03 1.744271e+15 5.087428e+14 8.880199e+12 2.189372e+15 5.390409e+12 2.666959e+11 6.615008e+13
2.788400e+02 1.367373e+03 8.326943e-11 3.268361e-05 2.451479e-07 7.738104e+03 1.731250e+15 5.033686e+14 8.773328e+12 2.175743e+15 5.380364e+12 2.627340e+11 6.579700e+13
2.793000e+02 1.367942e+03 8.264879e-11 3.245351e-05 2.434220e-07 7.737837e+03 1.718346e+15 4.980565e+14 8.667839e+12 2.162214e+15 5.370365e+12 2.588343e+11 6.544577e+13
2.797600e+02 1.368507e+03 8.203379e-11 3.222533e-05 2.417105e-07 7.737570e+03 1.705560e+15 4.928059e+14 8.563711e+12 2.148784e+15 5.360403e+12 2.549948e+11 6.509662e+13
2.802200e+02 1.369068e+03 8.142397e-11 3.199887e-05 2.400119e-07 7.737303e+03 1.692881e+15 4.876123e+14 8.460911e+12 2.135446e+15 5.350488e+12 2.512155e+11 6.474957e+13
2.806800e+02 1.369624e+03 8.081995e-11 3.177441e-05 2.383283e-07 7.737035e+03 1.680323e+15 4.824805e+14 8.359451e+12 2.122212e+15 5.340607e+12 2.474953e+11 6.440456e+13
2.811400e+02 1.370176e+03 8.022100e-11 3.155164e-05 2.366574e-07 7.736768e+03 1.667870e+15 4.774042e+14 8.259266e+12 2.109068e+15 5.330763e+12 2.438320e+11 6.406160e+13
2.816000e+02 1.370724e+03 7.962753e-11 3.133075e-05 2.350006e-07 7.736501e+03 1.655532e+15 4.723883e+14 8.160371e+12 2.096020e+15 5.320953e+12 2.402264e+11 6.372042e+13
2.820600e+02 1.371268e+03 7.903930e-11 3.111164e-05 2.333571e-07 7.736234e+03 1.643301e+15 4.674284e+14 8.062746e+12 2.083067e+15 5.311199e+12 2.366767e+11 6.338151e+13
2.825200e+02 1.371808e+03 7.845629e-11 3.089431e-05 2.317270e-07 7.735966e+03 1.631180e+15 4.625237e+14 7.966392e+12 2.070210e+15 5.301460e+12 2.331815e+11 6.304460e+13
2.829800e+02 1.372344e+03 7.787820e-11 3.067865e-05 2.301094e-07 7.735699e+03 1.619161e+15 4.576737e+14 7.871242e+12 2.057437e+15 5.291774e+12 2.297408e+11 6.270944e+13
2.834400e+02 1.372875e+03 7.730549e-11 3.046484e-05 2.285057e-07 7.735432e+03 1.607254e+15 4.528794e+14 7.777297e+12 2.044765e+15 5.282113e+12 2.263529e+11 6.237625e+13
2.839000e+02 1.373403e+03 7.673771e-11 3.025271e-05 2.269146e-07 7.735165e+03 1.595449e+15 4.481401e+14 7.684586e+12 2.032178e+15 5.272495e+12 2.230182e+11 6.204526e+13
2.843600e+02 1.373927e+03 7.617489e-11 3.004228e-05 2.253362e-07 7.734898e+03 1.583748e+15 4.434535e+14 7.593032e+12 2.019681e+15 5.262911e+12 2.197345e+11 6.171598e+13
2.848200e+02 1.374446e+03 7.561682e-11 2.983347e-05 2.237700e-07 7.734631e+03 1.572145e+15 4.388188e+14 7.502634e+12 2.007268e+15 5.253371e+12 2.165015e+11 6.138863e+13
2.852800e+02 1.374962e+03 7.506384e-11 2.962641e-05 2.222169e-07 7.734364e+03 1.560648e+15 4.342356e+14 7.413391e+12 1.994952e+15 5.243874e+12 2.133183e+11 6.106343e+13
2.857400e+02 1.375474e+03 7.451555e-11 2.942096e-05 2.206759e-07 7.734097e+03 1.549249e+15 4.297047e+14 7.325260e+12 1.982718e+15 5.234398e+12 2.101834e+11 6.073991e+13
2.862000e+02 1.375982e+03 7.397207e-11 2.921716e-05 2.191474e-07 7.733830e+03 1.537949e+15 4.252241e+14 7.238294e+12 1.970572e+15 5.224956e+12 2.070975e+11 6.041850e+13
2.866600e+02 1.376486e+03 7.343339e-11 2.901503e-05 2.176312e-07 7.733563e+03 1.526750e+15 4.207946e+14 7.152368e+12 1.958514e+15 5.215566e+12 2.040590e+11 6.009874e+13
2.871200e+02 1.376987e+03 7.289942e-11 2.881452e-05 2.161272e-07 7.733296e+03 1.515648e+15 4.164140e+14 7.067590e+12 1.946542e+15 5.206198e+12 2.010665e+11 5.978108e+13
2.875800e+02 1.377483e+03 7.236987e-11 2.861553e-05 2.146347e-07 7.733030e+03 1.504638e+15 4.120818e+14 6.983823e+12 1.934649e+15 5.196871e+12 1.981204e+11 5.946505e+13
2.880400e+02 1.377976e+03 7.184500e-11 2.841815e-05 2.131542e-07 7.732763e+03 1.493725e+15 4.077989e+14 6.901135e+12 1.922842e+15 5.187566e+12 1.952194e+11 5.915084e+13
2.885000e+02 1.378465e+03 7.132460e-11 2.822232e-05 2.116854e-07 7.732496e+03 1.482906e+15 4.035617e+14 6.819498e+12 1.911120e+15 5.178302e+12 1.923630e+11 5.883869e+13
2.889600e+02 1.378951e+03 7.080865e-11 2.802804e-05 2.102282e-07 7.732229e+03 1.472179e+15 3.993742e+14 6.738870e+12 1.899474e+15 5.169069e+12 1.895503e+11 5.852812e+13
2.894200e+02 1.379433e+03 7.029729e-11 2.783535e-05 2.087829e-07 7.731963e+03 1.461547e+15 3.952312e+14 6.659266e+12 1.887919e+15 5.159877e+12 1.867796e+11 5.821959e+13
2.898800e+02 1.379911e+03 6.979022e-11 2.764415e-05 2.073487e-07 7.731696e+03 1.451005e+15 3.911353e+14 6.580657e+12 1.876439e+15 5.150715e+12 1.840520e+11 5.791283e+13
2.903400e+02 1.380386e+03 6.928743e-11 2.745443e-05 2.059257e-07 7.731429e+03 1.440551e+15 3.870829e+14 6.503018e+12 1.865041e+15 5.141584e+12 1.813658e+11 5.760785e+13
2.908000e+02 1.380857e+03 6.878893e-11 2.726621e-05 2.045139e-07 7.731162e+03 1.430187e+15 3.830779e+14 6.426375e+12 1.853718e+15 5.132493e+12 1.787209e+11 5.730463e+13
2.912600e+02 1.381324e+03 6.829465e-11 2.707945e-05 2.031131e-07 7.730896e+03 1.419910e+15 3.791153e+14 6.350664e+12 1.842475e+15 5.123431e+12 1.761158e+11 5.700316e+13
2.917200e+02 1.381788e+03 6.780466e-11 2.689420e-05 2.017236e-07 7.730629e+03 1.409723e+15 3.751976e+14 6.275921e+12 1.831312e+15 5.114408e+12 1.735505e+11 5.670343e+13
2.921800e+02 1.382249e+03 6.731895e-11 2.671044e-05 2.003453e-07 7.730363e+03 1.399625e+15 3.713242e+14 6.202123e+12 1.820229e+15 5.105396e+12 1.710243e+11 5.640563e+13
2.926400e+02 1.382706e+03 6.683707e-11 2.652802e-05 1.989770e-07 7.730096e+03 1.389606e+15 3.674903e+14 6.129206e+12 1.809217e+15 5.096442e+12 1.685362e+11 5.610934e+13
2.931000e+02 1.383159e+03 6.635945e-11 2.634708e-05 1.976199e-07 7.729830e+03 1.379676e+15 3.637012e+14 6.057245e+12 1.798284e+15 5.087507e+12 1.660861e+11 5.581495e+13
2.935600e+02 1.383610e+03 6.588589e-11 2.616758e-05 1.962735e-07 7.729563e+03 1.369830e+15 3.599534e+14 5.986132e+12 1.787428e+15 5.078601e+12 1.636729e+11 5.552205e+13
2.940200e+02 1.384056e+03 6.541636e-11 2.598949e-05 1.949377e-07 7.729297e+03 1.360068e+15 3.562465e+14 5.915926e+12 1.776649e+15 5.069733e+12 1.612964e+11 5.523124e+13
2.944800e+02 1.384500e+03 6.495064e-11 2.581272e-05 1.936119e-07 7.729030e+03 1.350385e+15 3.525799e+14 5.846580e+12 1.765939e+15 5.060893e+12 1.589558e+11 5.494167e+13
2.949400e+02 1.384940e+03 6.448871e-11 2.563729e-05 1.922960e-07 7.728764e+03 1.340781e+15 3.489534e+14 5.778116e+12 1.755299e+15 5.052072e+12 1.566507e+11 5.465418e+13
2.954000e+02 1.385377e+03 6.403093e-11 2.546333e-05 1.909912e-07 7.728497e+03 1.331264e+15 3.453676e+14 5.710480e+12 1.744740e+15 5.043308e+12 1.543806e+11 5.436812e+13
2.958600e+02 1.385810e+03 6.357686e-11 2.529067e-05 1.896962e-07 7.728231e+03 1.321823e+15 3.418209e+14 5.643681e+12 1.734249e+15 5.034552e+12 1.521446e+11 5.408390e+13
2.963200e+02 1.386241e+03 6.312655e-11 2.511934e-05 1.884111e-07 7.727965e+03 1.312461e+15 3.383114e+14 5.577720e+12 1.723832e+15 5.025833e+12 1.499419e+11 5.380108e+13
2.967800e+02 1.386668e+03 6.268012e-11 2.494938e-05 1.871363e-07 7.727698e+03 1.303179e+15 3.348412e+14 5.512565e+12 1.713488e+15 5.017141e+12 1.477727e+11 5.352009e+13
2.972400e+02 1.387091e+03 6.223734e-11 2.478070e-05 1.858711e-07 7.727432e+03 1.293973e+15 3.314100e+14 5.448225e+12 1.703210e+15 5.008487e+12 1.456363e+11 5.324089e+13
2.977000e+02 1.387512e+03 6.179824e-11 2.461333e-05 1.846157e-07 7.727166e+03 1.284844e+15 3.280148e+14 5.384679e+12 1.693005e+15 4.999859e+12 1.435319e+11 5.296307e+13
2.981600e+02 1.387930e+03 6.136270e-11 2.444722e-05 1.833697e-07 7.726900e+03 1.275788e+15 3.246576e+14 5.321898e+12 1.682864e+15 4.991257e+12 1.414593e+11 5.268703e+13
2.986200e+02 1.388344e+03 6.093084e-11 2.428241e-05 1.821335e-07 7.726634e+03 1.266810e+15 3.213367e+14 5.259891e+12 1.672795e+15 4.982682e+12 1.394176e+11 5.241235e+13
2.990800e+02 1.388755e+03 6.050253e-11 2.411886e-05 1.809068e-07 7.726367e+03 1.257905e+15 3.180505e+14 5.198638e+12 1.662796e+15 4.974153e+12 1.374066e+11 5.213942e+13
2.995400e+02 1.389163e+03 6.007787e-11 2.395661e-05 1.796898e-07 7.726101e+03 1.249076e+15 3.148011e+14 5.138170e+12 1.652867e+15 4.965640e+12 1.354261e+11 5.186804e+13
3.000000e+02 1.389568e+03 5.965665e-11 2.379558e-05 1.784820e-07 7.725835e+03 1.240318e+15 3.115879e+14 5.078426e+12 1.643001e+15 4.957152e+12 1.334748e+11 5.159818e+13
