# Altitude_km Temperature_K Density_kg_m3 Pressure_Pa Pressure_Torr Orbital_Velocity_m_s Number_Density_per_m3 n_N2 n_O2 n_O n_He n_Ar n_N
2.535400e+02 1.072113e+03 6.004154e-11 1.847779e-05 1.385952e-07 7.752851e+03 1.248320e+15 6.524737e+14 2.714296e+13 1.037779e+15 2.292175e+12 4.512681e+11 2.714431e+13
2.540000e+02 1.072367e+03 5.940107e-11 1.828502e-05 1.371493e-07 7.752582e+03 1.235004e+15 6.438295e+14 2.673181e+13 1.029800e+15 2.287037e+12 4.428147e+11 2.697469e+13
2.544600e+02 1.072619e+03 5.876835e-11 1.809449e-05 1.357202e-07 7.752314e+03 1.221850e+15 6.353066e+14 2.632738e+13 1.021886e+15 2.281927e+12 4.345235e+11 2.680591e+13
2.549200e+02 1.072867e+03 5.814333e-11 1.790619e-05 1.343079e-07 7.752045e+03 1.208855e+15 6.269005e+14 2.592913e+13 1.014043e+15 2.276848e+12 4.263920e+11 2.663810e+13
2.553800e+02 1.073112e+03 5.752572e-11 1.772004e-05 1.329116e-07 7.751776e+03 1.196014e+15 6.186100e+14 2.553727e+13 1.006263e+15 2.271790e+12 4.184162e+11 2.647122e+13
2.558400e+02 1.073355e+03 5.691561e-11 1.753607e-05 1.315317e-07 7.751507e+03 1.183329e+15 6.104354e+14 2.515150e+13 9.985498e+14 2.266750e+12 4.105946e+11 2.630516e+13
2.563000e+02 1.073594e+03 5.631260e-11 1.735415e-05 1.301672e-07 7.751238e+03 1.170792e+15 6.023704e+14 2.477182e+13 9.908982e+14 2.261736e+12 4.029211e+11 2.614011e+13
2.567600e+02 1.073831e+03 5.571702e-11 1.717439e-05 1.288188e-07 7.750970e+03 1.158410e+15 5.944181e+14 2.439812e+13 9.833154e+14 2.256748e+12 3.953967e+11 2.597592e+13
2.572200e+02 1.074064e+03 5.512845e-11 1.699666e-05 1.274858e-07 7.750701e+03 1.146173e+15 5.865747e+14 2.403021e+13 9.757933e+14 2.251786e+12 3.880153e+11 2.581268e+13
2.576800e+02 1.074296e+03 5.454679e-11 1.682095e-05 1.261678e-07 7.750432e+03 1.134079e+15 5.788384e+14 2.366809e+13 9.683310e+14 2.246840e+12 3.807763e+11 2.565029e+13
2.581400e+02 1.074524e+03 5.397228e-11 1.664732e-05 1.248655e-07 7.750164e+03 1.122135e+15 5.712101e+14 2.331158e+13 9.609360e+14 2.241920e+12 3.736747e+11 2.548885e+13
2.586000e+02 1.074749e+03 5.340449e-11 1.647565e-05 1.235778e-07 7.749895e+03 1.110330e+15 5.636859e+14 2.296067e+13 9.535996e+14 2.237025e+12 3.667087e+11 2.532833e+13
2.590600e+02 1.074972e+03 5.284335e-11 1.630591e-05 1.223047e-07 7.749627e+03 1.098663e+15 5.562643e+14 2.261537e+13 9.463218e+14 2.232146e+12 3.598761e+11 2.516871e+13
2.595200e+02 1.075192e+03 5.228897e-11 1.613815e-05 1.210464e-07 7.749358e+03 1.087137e+15 5.489439e+14 2.227531e+13 9.391091e+14 2.227292e+12 3.531739e+11 2.501001e+13
2.599800e+02 1.075410e+03 5.174097e-11 1.597225e-05 1.198020e-07 7.749090e+03 1.075744e+15 5.417233e+14 2.194067e+13 9.319501e+14 2.222463e+12 3.465992e+11 2.485218e+13
2.604400e+02 1.075625e+03 5.119963e-11 1.580830e-05 1.185723e-07 7.748821e+03 1.064489e+15 5.346030e+14 2.161111e+13 9.248550e+14 2.217649e+12 3.401510e+11 2.469531e+13
2.609000e+02 1.075837e+03 5.066459e-11 1.564619e-05 1.173564e-07 7.748553e+03 1.053365e+15 5.275776e+14 2.128672e+13 9.178195e+14 2.212859e+12 3.338249e+11 2.453931e+13
2.613600e+02 1.076047e+03 5.013578e-11 1.548590e-05 1.161541e-07 7.748284e+03 1.042370e+15 5.206498e+14 2.096740e+13 9.108364e+14 2.208090e+12 3.276191e+11 2.438421e+13
2.618200e+02 1.076254e+03 4.961330e-11 1.532747e-05 1.149658e-07 7.748016e+03 1.031507e+15 5.138160e+14 2.065301e+13 9.039153e+14 2.203340e+12 3.215312e+11 2.423005e+13
2.622800e+02 1.076459e+03 4.909687e-11 1.517081e-05 1.137908e-07 7.747747e+03 1.020770e+15 5.070732e+14 2.034345e+13 8.970525e+14 2.198610e+12 3.155597e+11 2.407679e+13
2.627400e+02 1.076662e+03 4.858651e-11 1.501594e-05 1.126291e-07 7.747479e+03 1.010160e+15 5.004257e+14 2.003888e+13 8.902403e+14 2.193907e+12 3.097021e+11 2.392437e+13
2.632000e+02 1.076862e+03 4.808214e-11 1.486282e-05 1.114806e-07 7.747211e+03 9.996732e+14 4.938665e+14 1.973884e+13 8.834887e+14 2.189215e+12 3.039545e+11 2.377288e+13
2.636600e+02 1.077059e+03 4.758369e-11 1.471145e-05 1.103452e-07 7.746942e+03 9.893099e+14 4.873981e+14 1.944356e+13 8.767902e+14 2.184547e+12 2.983171e+11 2.362231e+13
2.641200e+02 1.077255e+03 4.709098e-11 1.456175e-05 1.092224e-07 7.746674e+03 9.790660e+14 4.810155e+14 1.915274e+13 8.701477e+14 2.179897e+12 2.927854e+11 2.347261e+13
2.645800e+02 1.077448e+03 4.660403e-11 1.441376e-05 1.081124e-07 7.746406e+03 9.689419e+14 4.747193e+14 1.886646e+13 8.635608e+14 2.175271e+12 2.873597e+11 2.332378e+13
2.650400e+02 1.077638e+03 4.612270e-11 1.426741e-05 1.070147e-07 7.746138e+03 9.589346e+14 4.685102e+14 1.858471e+13 8.570224e+14 2.170655e+12 2.820362e+11 2.317585e+13
2.655000e+02 1.077827e+03 4.564704e-11 1.412275e-05 1.059296e-07 7.745870e+03 9.490452e+14 4.623849e+14 1.830713e+13 8.505416e+14 2.166070e+12 2.768135e+11 2.302878e+13
2.659600e+02 1.078013e+03 4.517677e-11 1.397966e-05 1.048564e-07 7.745601e+03 9.392677e+14 4.563407e+14 1.803395e+13 8.441117e+14 2.161499e+12 2.716902e+11 2.288265e+13
2.664200e+02 1.078197e+03 4.471204e-11 1.383822e-05 1.037954e-07 7.745333e+03 9.296056e+14 4.503799e+14 1.776488e+13 8.377354e+14 2.156942e+12 2.666633e+11 2.273736e+13
2.668800e+02 1.078379e+03 4.425272e-11 1.369837e-05 1.027465e-07 7.745065e+03 9.200560e+14 4.444996e+14 1.750006e+13 8.314121e+14 2.152407e+12 2.617314e+11 2.259291e+13
2.673400e+02 1.078558e+03 4.379865e-11 1.356007e-05 1.017091e-07 7.744797e+03 9.106153e+14 4.386987e+14 1.723922e+13 8.251382e+14 2.147887e+12 2.568928e+11 2.244939e+13
2.678000e+02 1.078736e+03 4.334984e-11 1.342332e-05 1.006835e-07 7.744529e+03 9.012841e+14 4.329759e+14 1.698250e+13 8.189165e+14 2.143388e+12 2.521460e+11 2.230673e+13
2.682600e+02 1.078911e+03 4.290614e-11 1.328809e-05 9.966914e-08 7.744261e+03 8.920591e+14 4.273303e+14 1.672963e+13 8.127432e+14 2.138907e+12 2.474883e+11 2.216494e+13
2.687200e+02 1.079084e+03 4.246757e-11 1.315438e-05 9.866621e-08 7.743993e+03 8.829409e+14 4.217607e+14 1.648069e+13 8.066213e+14 2.134444e+12 2.429181e+11 2.202401e+13
2.691800e+02 1.079255e+03 4.203390e-11 1.302212e-05 9.767416e-08 7.743725e+03 8.739246e+14 4.162645e+14 1.623549e+13 8.005467e+14 2.129994e+12 2.384351e+11 2.188394e+13
2.696400e+02 1.079425e+03 4.160540e-11 1.289138e-05 9.669358e-08 7.743457e+03 8.650155e+14 4.108455e+14 1.599408e+13 7.945228e+14 2.125566e+12 2.340356e+11 2.174471e+13
2.701000e+02 1.079592e+03 4.118175e-11 1.276209e-05 9.572383e-08 7.743189e+03 8.562074e+14 4.054977e+14 1.575648e+13 7.885484e+14 2.121154e+12 2.297191e+11 2.160637e+13
2.705600e+02 1.079757e+03 4.076290e-11 1.263422e-05 9.476473e-08 7.742921e+03 8.474991e+14 4.002218e+14 1.552243e+13 7.826206e+14 2.116756e+12 2.254843e+11 2.146883e+13
2.710200e+02 1.079920e+03 4.034871e-11 1.250774e-05 9.381601e-08 7.742654e+03 8.388877e+14 3.950154e+14 1.529195e+13 7.767388e+14 2.112375e+12 2.213285e+11 2.133216e+13
2.714800e+02 1.080081e+03 3.993941e-11 1.238271e-05 9.287822e-08 7.742386e+03 8.303782e+14 3.898802e+14 1.506497e+13 7.709082e+14 2.108015e+12 2.172512e+11 2.119636e+13
2.719400e+02 1.080241e+03 3.953481e-11 1.225908e-05 9.195089e-08 7.742118e+03 8.219661e+14 3.848155e+14 1.484156e+13 7.651230e+14 2.103668e+12 2.132508e+11 2.106138e+13
2.724000e+02 1.080398e+03 3.913462e-11 1.213675e-05 9.103336e-08 7.741850e+03 8.136457e+14 3.798158e+14 1.462143e+13 7.593824e+14 2.099337e+12 2.093255e+11 2.092722e+13
2.728600e+02 1.080554e+03 3.873914e-11 1.201583e-05 9.012641e-08 7.741582e+03 8.054234e+14 3.748861e+14 1.440470e+13 7.536892e+14 2.095023e+12 2.054732e+11 2.079391e+13
2.733200e+02 1.080708e+03 3.834797e-11 1.189620e-05 8.922906e-08 7.741315e+03 7.972907e+14 3.700195e+14 1.419129e+13 7.480400e+14 2.090726e+12 2.016933e+11 2.066141e+13
2.737800e+02 1.080859e+03 3.796134e-11 1.177791e-05 8.834183e-08 7.741047e+03 7.892521e+14 3.652195e+14 1.398115e+13 7.424372e+14 2.086444e+12 1.979848e+11 2.052978e+13
2.742400e+02 1.081009e+03 3.757911e-11 1.166094e-05 8.746446e-08 7.740779e+03 7.813052e+14 3.604838e+14 1.377417e+13 7.368805e+14 2.082180e+12 1.943456e+11 2.039891e+13
2.747000e+02 1.081158e+03 3.720108e-11 1.154522e-05 8.659650e-08 7.740512e+03 7.734456e+14 3.558101e+14 1.357035e+13 7.313665e+14 2.077927e+12 1.907743e+11 2.026891e+13
2.751600e+02 1.081304e+03 3.682735e-11 1.143078e-05 8.573815e-08 7.740244e+03 7.656755e+14 3.512002e+14 1.336967e+13 7.258950e+14 2.073690e+12 1.872700e+11 2.013966e+13
2.756200e+02 1.081449e+03 3.645793e-11 1.131763e-05 8.488946e-08 7.739977e+03 7.579948e+14 3.466519e+14 1.317201e+13 7.204710e+14 2.069473e+12 1.838322e+11 2.001130e+13
2.760800e+02 1.081592e+03 3.609249e-11 1.120567e-05 8.404970e-08 7.739709e+03 7.503971e+14 3.421631e+14 1.297733e+13 7.150861e+14 2.065268e+12 1.804577e+11 1.988367e+13
2.765400e+02 1.081734e+03 3.573127e-11 1.109497e-05 8.321938e-08 7.739442e+03 7.428869e+14 3.377343e+14 1.278563e+13 7.097479e+14 2.061075e+12 1.771465e+11 1.975690e+13
2.770000e+02 1.081873e+03 3.537399e-11 1.098545e-05 8.239791e-08 7.739174e+03 7.354587e+14 3.333645e+14 1.259683e+13 7.044480e+14 2.056898e+12 1.738973e+11 1.963092e+13
2.774600e+02 1.082011e+03 3.502082e-11 1.087716e-05 8.158566e-08 7.738907e+03 7.281159e+14 3.290530e+14 1.241091e+13 6.991941e+14 2.052736e+12 1.707083e+11 1.950571e+13
2.779200e+02 1.082148e+03 3.467149e-11 1.077002e-05 8.078203e-08 7.738639e+03 7.208530e+14 3.247991e+14 1.222775e+13 6.939778e+14 2.048593e+12 1.675793e+11 1.938132e+13
2.783800e+02 1.082283e+03 3.432610e-11 1.066406e-05 7.998727e-08 7.738372e+03 7.136720e+14 3.206019e+14 1.204742e+13 6.888040e+14 2.044459e+12 1.645085e+11 1.925768e+13
2.788400e+02 1.082416e+03 3.398460e-11 1.055927e-05 7.920125e-08 7.738104e+03 7.065720e+14 3.164605e+14 1.186978e+13 6.836725e+14 2.040343e+12 1.614952e+11 1.913486e+13
2.793000e+02 1.082547e+03 3.364688e-11 1.045561e-05 7.842371e-08 7.737837e+03 6.995504e+14 3.123744e+14 1.169486e+13 6.785802e+14 2.036239e+12 1.585382e+11 1.901274e+13
2.797600e+02 1.082678e+03 3.331289e-11 1.035307e-05 7.765459e-08 7.737570e+03 6.926064e+14 3.083414e+14 1.152255e+13 6.735293e+14 2.032145e+12 1.556358e+11 1.889150e+13
2.802200e+02 1.082806e+03 3.298271e-11 1.025167e-05 7.689403e-08 7.737303e+03 6.857417e+14 3.043633e+14 1.135287e+13 6.685197e+14 2.028071e+12 1.527883e+11 1.877095e+13
2.806800e+02 1.082933e+03 3.265603e-11 1.015132e-05 7.614138e-08 7.737035e+03 6.789497e+14 3.004369e+14 1.118572e+13 6.635456e+14 2.024011e+12 1.499931e+11 1.865123e+13
2.811400e+02 1.083059e+03 3.233302e-11 1.005208e-05 7.539697e-08 7.736768e+03 6.722341e+14 2.965627e+14 1.102109e+13 6.586120e+14 2.019963e+12 1.472498e+11 1.853223e+13
2.816000e+02 1.083183e+03 3.201367e-11 9.953930e-06 7.466082e-08 7.736501e+03 6.655943e+14 2.927411e+14 1.085898e+13 6.537185e+14 2.015929e+12 1.445582e+11 1.841399e+13
2.820600e+02 1.083305e+03 3.169784e-11 9.856845e-06 7.393262e-08 7.736234e+03 6.590280e+14 2.889692e+14 1.069933e+13 6.488646e+14 2.011906e+12 1.419164e+11 1.829652e+13
2.825200e+02 1.083426e+03 3.138534e-11 9.760764e-06 7.321194e-08 7.735966e+03 6.525310e+14 2.852462e+14 1.054202e+13 6.440453e+14 2.007897e+12 1.393237e+11 1.817979e+13
2.829800e+02 1.083546e+03 3.107638e-11 9.665745e-06 7.249925e-08 7.735699e+03 6.461074e+14 2.815738e+14 1.038710e+13 6.392651e+14 2.003904e+12 1.367792e+11 1.806379e+13
2.834400e+02 1.083664e+03 3.077087e-11 9.571763e-06 7.179433e-08 7.735432e+03 6.397554e+14 2.779500e+14 1.023451e+13 6.345236e+14 1.999920e+12 1.342816e+11 1.794856e+13
2.839000e+02 1.083781e+03 3.046859e-11 9.478757e-06 7.109671e-08 7.735165e+03 6.334707e+14 2.743721e+14 1.008425e+13 6.298180e+14 1.995951e+12 1.318307e+11 1.783405e+13
2.843600e+02 1.083896e+03 3.016976e-11 9.386789e-06 7.040690e-08 7.734898e+03 6.272577e+14 2.708439e+14 9.936209e+12 6.251506e+14 1.991997e+12 1.294255e+11 1.772027e+13
2.848200e+02 1.084010e+03 2.987409e-11 9.295777e-06 6.972425e-08 7.734631e+03 6.211106e+14 2.673602e+14 9.790409e+12 6.205186e+14 1.988052e+12 1.270640e+11 1.760723e+13
2.852800e+02 1.084123e+03 2.958174e-11 9.205764e-06 6.904910e-08 7.734364e+03 6.150323e+14 2.639238e+14 9.646780e+12 6.159240e+14 1.984118e+12 1.247471e+11 1.749494e+13
2.857400e+02 1.084235e+03 2.929251e-11 9.116693e-06 6.838101e-08 7.734097e+03 6.090189e+14 2.605328e+14 9.505323e+12 6.113618e+14 1.980198e+12 1.224730e+11 1.738331e+13
2.862000e+02 1.084345e+03 2.900648e-11 9.028590e-06 6.772018e-08 7.733830e+03 6.030722e+14 2.571857e+14 9.365988e+12 6.068387e+14 1.976296e+12 1.202409e+11 1.727242e+13
2.866600e+02 1.084453e+03 2.872356e-11 8.941425e-06 6.706639e-08 7.733563e+03 5.971900e+14 2.538829e+14 9.228741e+12 6.023500e+14 1.972400e+12 1.180503e+11 1.716226e+13
2.871200e+02 1.084561e+03 2.844370e-11 8.855185e-06 6.641953e-08 7.733296e+03 5.913714e+14 2.506237e+14 9.093552e+12 5.978951e+14 1.968521e+12 1.159003e+11 1.705278e+13
2.875800e+02 1.084667e+03 2.816692e-11 8.769877e-06 6.577967e-08 7.733030e+03 5.856170e+14 2.474076e+14 8.960354e+12 5.934761e+14 1.964649e+12 1.137897e+11 1.694403e+13
2.880400e+02 1.084772e+03 2.789309e-11 8.685460e-06 6.514648e-08 7.732763e+03 5.799239e+14 2.442331e+14 8.829200e+12 5.890905e+14 1.960794e+12 1.117186e+11 1.683599e+13
2.885000e+02 1.084876e+03 2.762232e-11 8.601965e-06 6.452022e-08 7.732496e+03 5.742941e+14 2.411015e+14 8.699994e+12 5.847402e+14 1.956949e+12 1.096855e+11 1.672863e+13
2.889600e+02 1.084978e+03 2.735441e-11 8.519341e-06 6.390048e-08 7.732229e+03 5.687241e+14 2.380102e+14 8.572705e+12 5.804227e+14 1.953114e+12 1.076901e+11 1.662193e+13
2.894200e+02 1.085080e+03 2.708945e-11 8.437607e-06 6.328743e-08 7.731963e+03 5.632152e+14 2.349598e+14 8.447319e+12 5.761398e+14 1.949292e+12 1.057315e+11 1.651597e+13
2.898800e+02 1.085180e+03 2.682728e-11 8.356722e-06 6.268074e-08 7.731696e+03 5.577646e+14 2.319487e+14 8.323807e+12 5.718893e+14 1.945483e+12 1.038089e+11 1.641070e+13
2.903400e+02 1.085279e+03 2.656804e-11 8.276720e-06 6.208067e-08 7.731429e+03 5.523746e+14 2.289782e+14 8.202174e+12 5.676728e+14 1.941681e+12 1.019222e+11 1.630609e+13
2.908000e+02 1.085376e+03 2.631152e-11 8.197548e-06 6.148683e-08 7.731162e+03 5.470415e+14 2.260460e+14 8.082296e+12 5.634881e+14 1.937898e+12 1.000700e+11 1.620210e+13
2.912600e+02 1.085473e+03 2.605776e-11 8.119207e-06 6.089923e-08 7.730896e+03 5.417655e+14 2.231524e+14 7.964255e+12 5.593349e+14 1.934118e+12 9.825214e+10 1.609883e+13
2.917200e+02 1.085568e+03 2.580676e-11 8.041708e-06 6.031793e-08 7.730629e+03 5.365470e+14 2.202969e+14 7.847961e+12 5.552149e+14 1.930355e+12 9.646778e+10 1.599623e+13
2.921800e+02 1.085663e+03 2.555842e-11 7.965011e-06 5.974265e-08 7.730363e+03 5.313836e+14 2.174783e+14 7.733389e+12 5.511259e+14 1.926605e+12 9.471631e+10 1.589433e+13
2.926400e+02 1.085756e+03 2.531276e-11 7.889133e-06 5.917353e-08 7.730096e+03 5.262763e+14 2.146966e+14 7.620539e+12 5.470696e+14 1.922860e+12 9.299689e+10 1.579300e+13
2.931000e+02 1.085848e+03 2.506973e-11 7.814052e-06 5.861037e-08 7.729830e+03 5.212235e+14 2.119517e+14 7.509360e+12 5.430438e+14 1.919129e+12 9.130948e+10 1.569240e+13
2.935600e+02 1.085939e+03 2.482929e-11 7.739755e-06 5.805310e-08 7.729563e+03 5.162243e+14 2.092428e+14 7.399837e+12 5.390480e+14 1.915410e+12 8.965294e+10 1.559245e+13
2.940200e+02 1.086029e+03 2.459145e-11 7.666253e-06 5.750178e-08 7.729297e+03 5.112795e+14 2.065695e+14 7.291946e+12 5.350844e+14 1.911700e+12 8.802689e+10 1.549310e+13
2.944800e+02 1.086118e+03 2.435616e-11 7.593523e-06 5.695626e-08 7.729030e+03 5.063875e+14 2.039306e+14 7.185664e+12 5.311523e+14 1.908000e+12 8.643090e+10 1.539442e+13
2.949400e+02 1.086206e+03 2.412336e-11 7.521552e-06 5.641643e-08 7.728764e+03 5.015475e+14 2.013263e+14 7.080965e+12 5.272497e+14 1.904315e+12 8.486427e+10 1.529636e+13
2.954000e+02 1.086292e+03 2.389303e-11 7.450330e-06 5.588222e-08 7.728497e+03 4.967587e+14 1.987563e+14 6.977811e+12 5.233763e+14 1.900640e+12 8.332642e+10 1.519896e+13
2.958600e+02 1.086378e+03 2.366515e-11 7.379856e-06 5.535363e-08 7.728231e+03 4.920209e+14 1.962193e+14 6.876205e+12 5.195338e+14 1.896973e+12 8.181683e+10 1.510220e+13
2.963200e+02 1.086463e+03 2.343963e-11 7.310098e-06 5.483039e-08 7.727965e+03 4.873320e+14 1.937155e+14 6.776099e+12 5.157180e+14 1.893319e+12 8.033482e+10 1.500607e+13
2.967800e+02 1.086547e+03 2.321660e-11 7.241099e-06 5.431286e-08 7.727698e+03 4.826950e+14 1.912447e+14 6.677469e+12 5.119347e+14 1.889670e+12 7.888018e+10 1.491051e+13
2.972400e+02 1.086630e+03 2.299591e-11 7.172815e-06 5.380068e-08 7.727432e+03 4.781067e+14 1.888062e+14 6.580294e+12 5.081795e+14 1.886034e+12 7.745225e+10 1.481560e+13
2.977000e+02 1.086711e+03 2.277751e-11 7.105228e-06 5.329374e-08 7.727166e+03 4.735660e+14 1.863990e+14 6.484586e+12 5.044524e+14 1.882409e+12 7.605051e+10 1.472131e+13
2.981600e+02 1.086792e+03 2.256147e-11 7.038358e-06 5.279217e-08 7.726900e+03 4.690742e+14 1.840233e+14 6.390277e+12 5.007549e+14 1.878797e+12 7.467450e+10 1.462766e+13
2.986200e+02 1.086872e+03 2.234769e-11 6.972180e-06 5.229579e-08 7.726634e+03 4.646296e+14 1.816788e+14 6.297394e+12 4.970850e+14 1.875190e+12 7.332373e+10 1.453459e+13
2.990800e+02 1.086951e+03 2.213621e-11 6.906702e-06 5.180467e-08 7.726367e+03 4.602327e+14 1.793650e+14 6.205865e+12 4.934443e+14 1.871599e+12 7.199774e+10 1.444215e+13
2.995400e+02 1.087029e+03 2.192688e-11 6.841880e-06 5.131846e-08 7.726101e+03 4.558805e+14 1.770801e+14 6.115684e+12 4.898307e+14 1.868016e+12 7.069606e+10 1.435028e+13
3.000000e+02 1.087106e+03 2.171977e-11 6.777737e-06 5.083735e-08 7.725835e+03 4.515746e+14 1.748258e+14 6.026842e+12 4.862439e+14 1.864442e+12 6.941809e+10 1.425901e+13
